name,files,modules,variables
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,I_i2_low_like
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,I_i2_high_open
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,I_i2_high_closed
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,I_i4_low
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,I_i4_low_like
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,I_i4_high_open
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,I_i4_high_closed
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,I_i8_low
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,I_i8_low_like
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,I_i8_high_open
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,I_i8_high_closed
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,random_st
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,bg
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,random_st_state
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,random_st_get_state
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,random_st_get_state_legacy
version.py,/home/dl/.local/lib/python3.10/site-packages/numpy/version.py,numpy.version,version
version.py,/home/dl/.local/lib/python3.10/site-packages/numpy/version.py,numpy.version,__version__
version.py,/home/dl/.local/lib/python3.10/site-packages/numpy/version.py,numpy.version,full_version
version.py,/home/dl/.local/lib/python3.10/site-packages/numpy/version.py,numpy.version,git_revision
version.py,/home/dl/.local/lib/python3.10/site-packages/numpy/version.py,numpy.version,release
version.py,/home/dl/.local/lib/python3.10/site-packages/numpy/version.py,numpy.version,short_version
test__exceptions.py,/home/dl/.local/lib/python3.10/site-packages/numpy/_core/tests/test__exceptions.py,lib_core.test__exceptions,_ArrayMemoryError
test__exceptions.py,/home/dl/.local/lib/python3.10/site-packages/numpy/_core/tests/test__exceptions.py,lib_core.test__exceptions,_UFuncNoLoopError
_type_aliases.py,/home/dl/.local/lib/python3.10/site-packages/numpy/_core/_type_aliases.py,lib_core._type_aliases,sctypeDict
_type_aliases.py,/home/dl/.local/lib/python3.10/site-packages/numpy/_core/_type_aliases.py,lib_core._type_aliases,allTypes
_type_aliases.py,/home/dl/.local/lib/python3.10/site-packages/numpy/_core/_type_aliases.py,lib_core._type_aliases,c_names_dict
_type_aliases.py,/home/dl/.local/lib/python3.10/site-packages/numpy/_core/_type_aliases.py,lib_core._type_aliases,_abstract_type_names
_type_aliases.py,/home/dl/.local/lib/python3.10/site-packages/numpy/_core/_type_aliases.py,lib_core._type_aliases,_aliases
_type_aliases.py,/home/dl/.local/lib/python3.10/site-packages/numpy/_core/_type_aliases.py,lib_core._type_aliases,_extra_aliases
_type_aliases.py,/home/dl/.local/lib/python3.10/site-packages/numpy/_core/_type_aliases.py,lib_core._type_aliases,sctypes
strings.py,/home/dl/.local/lib/python3.10/site-packages/numpy/_core/strings.py,lib_core.strings,__all__
strings.py,/home/dl/.local/lib/python3.10/site-packages/numpy/_core/strings.py,lib_core.strings,MAX
getlimits.py,/home/dl/.local/lib/python3.10/site-packages/numpy/_core/getlimits.py,lib_core.getlimits,__all__
getlimits.py,/home/dl/.local/lib/python3.10/site-packages/numpy/_core/getlimits.py,lib_core.getlimits,_convert_to_float
getlimits.py,/home/dl/.local/lib/python3.10/site-packages/numpy/_core/getlimits.py,lib_core.getlimits,_title_fmt
getlimits.py,/home/dl/.local/lib/python3.10/site-packages/numpy/_core/getlimits.py,lib_core.getlimits,_MACHAR_PARAMS
getlimits.py,/home/dl/.local/lib/python3.10/site-packages/numpy/_core/getlimits.py,lib_core.getlimits,_KNOWN_TYPES
getlimits.py,/home/dl/.local/lib/python3.10/site-packages/numpy/_core/getlimits.py,lib_core.getlimits,_float_ma
core.py,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/core.py,tedistutils.core,numpy_cmdclass
test_arrayobject.py,/home/dl/.local/lib/python3.10/site-packages/numpy/_core/tests/test_arrayobject.py,lib_core.test_arrayobject,ARRAY_SHAPES_TO_TEST
