callerfilename,callermodule,caller,callee
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_hexbin_mincnt_behavior_upon_C_parameter,sum
./apps/matplotlib/lib/matplotlib/tests/test_rcparams.py,matplotlib.tests.test_rcparams,test_RcParams_class,repr
./apps/matplotlib/galleries/examples/misc/svg_filter_pie.py,svg_filter_pie,draw_control_points_for_patches,enumerate
./apps/matplotlib/galleries/examples/user_interfaces/embedding_in_wx5_sgskip.py,embedding_in_wx5_sgskip,__init__,super
./apps/matplotlib/lib/matplotlib/tests/test_image.py,matplotlib.tests.test_image,test_imread_fspath,np.sum
./apps/matplotlib/lib/matplotlib/tests/test_transforms.py,matplotlib.tests.test_transforms,__init__,super
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_specgram,int
./apps/matplotlib/lib/matplotlib/backends/_backend_gtk.py,matplotlib.backends._backend_gtk,pan,super
./apps/matplotlib/lib/matplotlib/tests/test_mlab.py,matplotlib.tests.test_mlab,test_psd_window_flattop,win.sum
./apps/matplotlib/lib/matplotlib/_type1font.py,matplotlib._type1font,_parse_encoding,_log.warning
./apps/matplotlib/galleries/users_explain/text/text_intro.py,text_intro,__call__,enumerate
./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,get_window_extent,iter
./apps/matplotlib/lib/matplotlib/backends/backend_gtk3agg.py,matplotlib.backends.backend_gtk3agg,__init__,super
./apps/matplotlib/lib/matplotlib/tests/test_figure.py,matplotlib.tests.test_figure,test_figure_repr,repr
./apps/matplotlib/lib/mpl_toolkits/axes_grid1/parasite_axes.py,matplotlib.axes_grid1.parasite_axes,pick,super
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,ideal_ticks,super
./apps/matplotlib/lib/matplotlib/tests/test_mlab.py,matplotlib.tests.test_mlab,test_specgram_complex_equivalent,np.unwrap
./apps/matplotlib/lib/matplotlib/patches.py,matplotlib.patches,set_alpha,super
./apps/matplotlib/lib/matplotlib/pyplot.py,matplotlib.pyplot,draw_if_interactive,_log.warning
./apps/matplotlib/lib/matplotlib/tri/_triinterpolate.py,matplotlib.tri._triinterpolate,get_Kff_and_Ff,np.ones
./apps/matplotlib/galleries/examples/units/basic_units.py,basic_units,rad_fn,int
./apps/matplotlib/galleries/examples/mplot3d/wire3d_animation_sgskip.py,wire3d_animation_sgskip,text3d,print
./apps/matplotlib/lib/matplotlib/textpath.py,matplotlib.textpath,__init__,super
./apps/matplotlib/galleries/examples/lines_bars_and_markers/hat_graph.py,hat_graph,label_bars,enumerate
./apps/matplotlib/lib/matplotlib/tests/test_rcparams.py,matplotlib.tests.test_rcparams,test_validator_valid,np.testing.assert_equal
./apps/matplotlib/lib/matplotlib/sphinxext/roles.py,matplotlib.sphinxext.roles,_rcparam_role,repr
./apps/matplotlib/lib/matplotlib/animation.py,matplotlib.animation,__del__,warnings.warn
./apps/matplotlib/lib/matplotlib/contour.py,matplotlib.contour,locate_label,int
./apps/matplotlib/lib/matplotlib/backends/qt_editor/_formlayout.py,matplotlib.backends.qt_editor._formlayout,reject,super
./apps/matplotlib/lib/matplotlib/tests/test_patches.py,matplotlib.tests.test_patches,test_patch_alpha_override,np.concatenate
./apps/matplotlib/lib/matplotlib/tests/test_triangulation.py,matplotlib.tests.test_triangulation,tris_contain_point,sum
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,ideal_ticks,np.log10
./apps/matplotlib/lib/matplotlib/tests/test_multivariate_colormaps.py,matplotlib.tests.test_multivariate_colormaps,test_bivar_cmap_call,np.ones
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,raise_if_exceeds,_log.warning
./apps/matplotlib/galleries/examples/text_labels_and_annotations/tex_demo.py,tex_demo,format_axes,np.tanh
./apps/matplotlib/lib/mpl_toolkits/axisartist/tests/test_floating_axes.py,matplotlib.tests.test_floating_axes,tr,np.errstate
./apps/matplotlib/lib/matplotlib/text.py,matplotlib.text,__getstate__,super
./apps/matplotlib/lib/matplotlib/image.py,matplotlib.image,_make_image,np.isnan
./apps/matplotlib/lib/matplotlib/backends/backend_webagg.py,matplotlib.backends.backend_webagg,__init__,super
./apps/matplotlib/lib/matplotlib/tests/test_font_manager.py,matplotlib.tests.test_font_manager,test_fontconfig_unknown_constant,shutil.which
./apps/matplotlib/lib/matplotlib/collections.py,matplotlib.collections,_convert_mesh_to_triangles,np.concatenate
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_nonfinite_limits,np.log
./apps/matplotlib/galleries/examples/shapes_and_collections/artist_reference.py,artist_reference,hatches_plot,enumerate
./apps/matplotlib/lib/mpl_toolkits/axisartist/grid_finder.py,matplotlib.axisartist.grid_finder,__call__,super
./apps/matplotlib/lib/matplotlib/_type1font.py,matplotlib._type1font,_step,_log.warning
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_psd_csd,np.log2
./apps/matplotlib/lib/matplotlib/tests/test_image.py,matplotlib.tests.test_image,test_imshow_alpha,np.concatenate
./apps/matplotlib/lib/matplotlib/figure.py,matplotlib.figure,pick,super
./apps/matplotlib/galleries/examples/mplot3d/intersecting_planes.py,intersecting_planes,plot_quadrants,np.ones_like
./apps/matplotlib/lib/matplotlib/axis.py,matplotlib.axis,__init__,kwargs.items
./apps/matplotlib/lib/matplotlib/backends/backend_macosx.py,matplotlib.backends.backend_macosx,draw,super
./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,test_text_repr,repr
./apps/matplotlib/doc/conf.py,conf,_check_dependencies,__import__
./apps/matplotlib/lib/matplotlib/axes/_axes.py,matplotlib.axes._axes,hist,np.concatenate
./apps/matplotlib/galleries/examples/user_interfaces/embedding_in_wx3_sgskip.py,embedding_in_wx3_sgskip,OnBang,int
./apps/matplotlib/lib/matplotlib/collections.py,matplotlib.collections,set_edgecolor,c.lower
./apps/matplotlib/galleries/examples/color/color_cycle_default.py,color_cycle_default,f,enumerate
./apps/matplotlib/lib/matplotlib/_type1font.py,matplotlib._type1font,_charstring_tokens,iter
./apps/matplotlib/galleries/examples/animation/animation_demo.py,animation_demo,update_lines,enumerate
./apps/matplotlib/lib/matplotlib/patches.py,matplotlib.patches,_register_style,cls.__name__.lower
./apps/matplotlib/lib/mpl_toolkits/mplot3d/tests/test_axes3d.py,matplotlib.tests.test_axes3d,test_equal_box_aspect,np.ones_like
./apps/matplotlib/lib/matplotlib/lines.py,matplotlib.lines,contains,np.errstate
./apps/matplotlib/lib/matplotlib/axes/_axes.py,matplotlib.axes._axes,grouped_bar,iter
./apps/matplotlib/tools/memleak.py,matplotlib.tests.memleak,run_memleak_test,np.sum
./apps/matplotlib/galleries/examples/text_labels_and_annotations/demo_text_path.py,demo_text_path,draw,super
./apps/matplotlib/lib/matplotlib/__init__.py,matplotlib.__init__,_init_tests,_log.warning
./apps/matplotlib/lib/matplotlib/backends/backend_webagg_core.py,matplotlib.backends.backend_webagg_core,__init__,super
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_scatter_single_color_c,np.ones
./apps/matplotlib/lib/mpl_toolkits/mplot3d/art3d.py,matplotlib.mplot3d.art3d,_zalpha,np.column_stack
./apps/matplotlib/lib/matplotlib/colorbar.py,matplotlib.colorbar,__init__,slice
./apps/matplotlib/galleries/examples/statistics/histogram_normalization.py,histogram_normalization,get_correlated_dataset,np.ones
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,_decade_less_equal,np.log
./apps/matplotlib/lib/matplotlib/tests/test_backend_tk.py,matplotlib.tests.test_backend_tk,check_focus,print
./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors,to_rgba_array,np.column_stack
./apps/matplotlib/lib/matplotlib/tests/test_lines.py,matplotlib.tests.test_lines,test_markevery,slice
./apps/matplotlib/lib/matplotlib/tests/test_mlab.py,matplotlib.tests.test_mlab,test_psd_oversampling,np.sum
./apps/matplotlib/lib/matplotlib/tests/test_mlab.py,matplotlib.tests.test_mlab,test_psd_windowarray_scale_by_freq,win.sum
./apps/matplotlib/galleries/examples/subplots_axes_and_figures/demo_tight_layout.py,demo_tight_layout,example_plot,warnings.catch_warnings
./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors,__call__,int
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,format_field,super
./apps/matplotlib/lib/matplotlib/tests/test_collections.py,matplotlib.tests.test_collections,test_collection_set_array,np.not_equal
./apps/matplotlib/lib/matplotlib/contour.py,matplotlib.contour,_process_linestyles,np.ceil
./apps/matplotlib/lib/matplotlib/tests/test_backends_interactive.py,matplotlib.tests.test_backends_interactive,test_other_signal_before_sigint,proc.communicate
./apps/matplotlib/lib/matplotlib/patheffects.py,matplotlib.patheffects,draw_path,np.interp
./apps/matplotlib/tools/triage_tests.py,matplotlib.tests.triage_tests,accept_test,print
./apps/matplotlib/lib/matplotlib/tests/test_quiver.py,matplotlib.tests.test_quiver,test_bad_masked_sizes,np.ones
./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors,shade_rgb,lookup.lookup
./apps/matplotlib/galleries/examples/text_labels_and_annotations/demo_text_rotation_mode.py,demo_text_rotation_mode,test_rotation_mode,enumerate
./apps/matplotlib/lib/matplotlib/quiver.py,matplotlib.quiver,_h_arrows,np.repeat
./apps/matplotlib/lib/matplotlib/lines.py,matplotlib.lines,draw,super
./apps/matplotlib/lib/matplotlib/bezier.py,matplotlib.bezier,polynomial_coefficients,warnings.warn
./apps/matplotlib/galleries/examples/showcase/mandelbrot.py,mandelbrot,mandelbrot_set,np.log
./apps/matplotlib/lib/matplotlib/quiver.py,matplotlib.quiver,__init__,np.column_stack
./apps/matplotlib/lib/mpl_toolkits/axisartist/axislines.py,matplotlib.axisartist.axislines,__init__,super
./apps/matplotlib/lib/matplotlib/cbook.py,matplotlib.cbook,__setitem__,enumerate
./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,__init__,super
./apps/matplotlib/lib/matplotlib/backends/backend_qt.py,matplotlib.backends.backend_qt,drawRectangle,int
./apps/matplotlib/galleries/examples/mplot3d/surface3d_2.py,surface3d_2,imshow3d,np.ones
./apps/matplotlib/lib/matplotlib/tests/test_colors.py,matplotlib.tests.test_colors,test_non_mutable_get_values,np.all
./apps/matplotlib/lib/matplotlib/bezier.py,matplotlib.bezier,axis_aligned_extrema,np.concatenate
./apps/matplotlib/lib/matplotlib/backends/backend_macosx.py,matplotlib.backends.backend_macosx,__init__,super
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_specgram_magnitude,int
./apps/matplotlib/lib/matplotlib/rcsetup.py,matplotlib.rcsetup,validate_fontstretch,int
./apps/matplotlib/lib/matplotlib/tests/test_multivariate_colormaps.py,matplotlib.tests.test_multivariate_colormaps,test_bivariate_cmap_shapes,np.repeat
./apps/matplotlib/galleries/tutorials/images.py,images,currency,print
./apps/matplotlib/lib/mpl_toolkits/mplot3d/tests/test_axes3d.py,matplotlib.tests.test_axes3d,test_axes3d_labelpad,enumerate
./apps/matplotlib/lib/matplotlib/transforms.py,matplotlib.transforms,frozen,super
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_boxplot_with_CIarray,np.hstack
./apps/matplotlib/lib/matplotlib/tests/test_agg.py,matplotlib.tests.test_agg,process_image,np.roll
./apps/matplotlib/lib/matplotlib/backends/backend_svg.py,matplotlib.backends.backend_svg,start,items
./apps/matplotlib/lib/matplotlib/widgets.py,matplotlib.widgets,__init__,np.repeat
./apps/matplotlib/lib/matplotlib/tests/test_mathtext.py,matplotlib.tests.test_mathtext,test_mathtext_operators,enumerate
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_boxplot_autorange_whiskers,np.hstack
./apps/matplotlib/galleries/examples/subplots_axes_and_figures/figure_title.py,figure_title,format_axes,enumerate
./apps/matplotlib/lib/matplotlib/backends/_backend_tk.py,matplotlib.backends._backend_tk,filter_destroy,weakroot
./apps/matplotlib/lib/matplotlib/_api/__init__.py,matplotlib._api.__init__,type_name,kwargs.items
./apps/matplotlib/lib/matplotlib/backends/backend_webagg_core.py,matplotlib.backends.backend_webagg_core,handle_unknown_event,_log.warning
./apps/matplotlib/lib/matplotlib/tests/test_mlab.py,matplotlib.tests.test_mlab,test_psd_windowarray_equal,np.ones
./apps/matplotlib/tools/subset.py,matplotlib.tests.subset,subset_font_raw,print
./apps/matplotlib/galleries/examples/text_labels_and_annotations/angle_annotation.py,angle_annotation,R,int
./apps/matplotlib/lib/matplotlib/tests/test_triangulation.py,matplotlib.tests.test_triangulation,z,interp
./apps/matplotlib/lib/matplotlib/_api/__init__.py,matplotlib._api.__init__,check_in_list,kwargs.items
./apps/matplotlib/galleries/examples/ticks/date_precision_and_epochs.py,date_precision_and_epochs,_reset_epoch_for_tutorial,print
./apps/matplotlib/lib/matplotlib/tests/test_agg.py,matplotlib.tests.test_agg,get_pad,int
./apps/matplotlib/lib/mpl_toolkits/axisartist/angle_helper.py,matplotlib.axisartist.angle_helper,_find_transformed_bbox,np.errstate
./apps/matplotlib/lib/matplotlib/animation.py,matplotlib.animation,setup,super
./apps/matplotlib/galleries/examples/text_labels_and_annotations/font_table.py,font_table,draw_font_table,chr
./apps/matplotlib/lib/matplotlib/tests/test_backend_svg.py,matplotlib.tests.test_backend_svg,test_url_tick,enumerate
./apps/matplotlib/lib/matplotlib/collections.py,matplotlib.collections,set_facecolor,c.lower
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_boxplot_custom_capwidths,np.hstack
./apps/matplotlib/lib/matplotlib/backend_tools.py,matplotlib.backend_tools,trigger,super
./apps/matplotlib/lib/mpl_toolkits/mplot3d/art3d.py,matplotlib.mplot3d.art3d,do_3d_projection,super
./apps/matplotlib/lib/matplotlib/tests/test_ticker.py,matplotlib.tests.test_ticker,test_params,_s.replace
./apps/matplotlib/lib/mpl_toolkits/axisartist/angle_helper.py,matplotlib.axisartist.angle_helper,set_params,int
./apps/matplotlib/lib/matplotlib/tests/test_colors.py,matplotlib.tests.test_colors,test_BoundaryNorm,np.all
./apps/matplotlib/galleries/examples/lines_bars_and_markers/broken_barh.py,broken_barh,scatter_hist,np.column_stack
./apps/matplotlib/lib/matplotlib/_type1font.py,matplotlib._type1font,transform,int
./apps/matplotlib/lib/matplotlib/backends/backend_svg.py,matplotlib.backends.backend_svg,draw,super
./apps/matplotlib/lib/matplotlib/tests/test_backend_tk.py,matplotlib.tests.test_backend_tk,test_figure,print
./apps/matplotlib/lib/matplotlib/tests/test_patches.py,matplotlib.tests.test_patches,test_wedge_range,enumerate
./apps/matplotlib/doc/users/generate_credits.py,generate_credits,check_duplicates,line.split
./apps/matplotlib/lib/matplotlib/backend_bases.py,matplotlib.backend_bases,_allow_interrupt,socket.socketpair
./apps/matplotlib/lib/matplotlib/patheffects.py,matplotlib.patheffects,draw_path,np.ceil
./apps/matplotlib/lib/matplotlib/patches.py,matplotlib.patches,set_xy,np.concatenate
./apps/matplotlib/lib/mpl_toolkits/mplot3d/art3d.py,matplotlib.mplot3d.art3d,set_3d_properties,slice
./apps/matplotlib/doc/conf.py,conf,_check_dependencies,print
./apps/matplotlib/lib/matplotlib/text.py,matplotlib.text,get_tightbbox,super
./apps/matplotlib/galleries/examples/pie_and_polar_charts/pie_and_donut_labels.py,pie_and_donut_labels,func,np.sum
./apps/matplotlib/lib/matplotlib/_mathtext.py,matplotlib._mathtext,__repr__,super
./apps/matplotlib/doc/conf.py,conf,_parse_skip_subdirs_file,int
./apps/matplotlib/lib/matplotlib/image.py,matplotlib.image,_make_image,np.where
./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors,__init__,super
./apps/matplotlib/lib/matplotlib/widgets.py,matplotlib.widgets,_clicked,sum
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,_log_b,np.log
./apps/matplotlib/lib/matplotlib/figure.py,matplotlib.figure,_make_array,enumerate
./apps/matplotlib/lib/matplotlib/contour.py,matplotlib.contour,clabel,enumerate
./apps/matplotlib/lib/matplotlib/transforms.py,matplotlib.transforms,__init_subclass__,sum
./apps/matplotlib/lib/matplotlib/collections.py,matplotlib.collections,_make_verts_for_region,np.concatenate
./apps/matplotlib/lib/mpl_toolkits/mplot3d/axes3d.py,matplotlib.mplot3d.axes3d,plot_surface,np.stack
./apps/matplotlib/tools/github_stats.py,matplotlib.tests.github_stats,report,i.i.replace
./apps/matplotlib/lib/matplotlib/backends/backend_ps.py,matplotlib.backends.backend_ps,_font_to_ps_type42,chr
./apps/matplotlib/lib/matplotlib/cbook.py,matplotlib.cbook,_unmultiplied_rgba8888_to_premultiplied_argb32,np.take
./apps/matplotlib/lib/matplotlib/tests/test_quiver.py,matplotlib.tests.test_quiver,test_bad_masked_sizes,np.ones_like
./apps/matplotlib/lib/matplotlib/_api/__init__.py,matplotlib._api.__init__,check_getitem,kwargs.items
./apps/matplotlib/lib/matplotlib/backends/backend_pdf.py,matplotlib.backends.backend_pdf,embedTTFType42,os.stat
./apps/matplotlib/lib/matplotlib/_mathtext.py,matplotlib._mathtext,_get_glyph,_log.warning
./apps/matplotlib/lib/matplotlib/tests/test_legend.py,matplotlib.tests.test_legend,test_fig_legend_set_loc,loc.split
./apps/matplotlib/lib/matplotlib/axis.py,matplotlib.axis,set_url,super
./apps/matplotlib/lib/matplotlib/tests/test_colorbar.py,matplotlib.tests.test_colorbar,test_colorbar_positioning,enumerate
./apps/matplotlib/lib/mpl_toolkits/mplot3d/art3d.py,matplotlib.mplot3d.art3d,_all_points_on_plane,np.unique
./apps/matplotlib/galleries/examples/showcase/firefox.py,firefox,svg_parse,np.concatenate
./apps/matplotlib/galleries/examples/text_labels_and_annotations/angles_on_bracket_arrows.py,angles_on_bracket_arrows,get_point_of_rotated_vertical,enumerate
./apps/matplotlib/ci/export_sdist_name.py,matplotlib.tests.export_sdist_name,test_axis_artist,print
./apps/matplotlib/lib/matplotlib/legend.py,matplotlib.legend,set_loc,loc.replace
./apps/matplotlib/lib/matplotlib/tests/test_subplots.py,matplotlib.tests.test_subplots,test_shared,np.ones
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,get_log_range,np.log
./apps/matplotlib/lib/matplotlib/tests/test_offsetbox.py,matplotlib.tests.test_offsetbox,test_picking,np.ones
./apps/matplotlib/galleries/users_explain/colors/colormapnorms.py,colormapnorms,__init__,super
./apps/matplotlib/galleries/examples/user_interfaces/pylab_with_gtk3_sgskip.py,pylab_with_gtk3_sgskip,create_model,print
./apps/matplotlib/lib/matplotlib/tests/test_backends_interactive.py,matplotlib.tests.test_backends_interactive,custom_signal_handler,print
