file,operation
pathlib,Path
pathlib,Path
argparse,ArgumentParser
datetime,datetime
datetime,timedelta
subprocess,check_output
gh_api,get_paged_request
gh_api,make_auth_header
gh_api,get_pull_request
gh_api,is_pull_request
gh_api,get_milestone_id
gh_api,get_issues_list
gh_api,get_authors
collections,namedtuple
pathlib,Path
collections,defaultdict
pathlib,Path
matplotlib.backends.qt_compat,QtCore
matplotlib.backends.qt_compat,QtGui
matplotlib.backends.qt_compat,QtWidgets
matplotlib.backends.qt_compat,_exec
io,BytesIO
matplotlib,pyplot
matplotlib,plt
matplotlib.ticker,EngFormatter
pathlib,Path
io,BytesIO
requests.packages.urllib3.filepost,choose_boundary
requests.packages.urllib3.filepost,writer
requests.packages.urllib3.filepost,b
requests.packages.urllib3.filepost,get_content_type
enum,Enum
inspect,Parameter
pathlib,Path
matplotlib,_api
matplotlib,mlab
matplotlib.axes,Axes
matplotlib.figure,Figure
argparse,ArgumentParser
contextlib,ExitStack
pathlib,Path
tempfile,TemporaryDirectory
io,BytesIO
pathlib,Path
argparse,ArgumentParser
argparse,ArgumentDefaultsHelpFormatter
io,BytesIO
pathlib,Path
poly_editor.PolygonInteractor,PolygonInteractor
matplotlib.widgets.Cursor,Cursor
cursor_demo.BlittedCursor,BlittedCursor
cursor_demo.SnappingCursor,SnappingCursor
viewlims.MandelbrotDisplay,MandelbrotDisplay
path_editor.PathInteractor,PathInteractor
pong_sgskip.Pad,Pad
pong_sgskip.Puck,Puck
pong_sgskip.Game,Game
looking_glass.EventHandler,EventHandler
data_browser.PointBrowser,PointBrowser
resample.DataDisplayDownsampler,DataDisplayDownsampler
image_slices_viewer.IndexTracker,IndexTracker
lasso_demo.LassoManager,LassoManager
menu.ItemProperties,ItemProperties
menu.MenuItem,MenuItem
menu.Menu,Menu
lasso_selector_demo_sgskip.SelectFromCollection,SelectFromCollection
annotated_cursor.AnnotatedCursor,AnnotatedCursor
buttons.Index,Index
date_index_formatter.MyFormatter,MyFormatter
bayes_update.UpdateDist,UpdateDist
pause_resume.PauseAnimation,PauseAnimation
strip_chart.Scope,Scope
basic_units.ProxyDelegate,ProxyDelegate
basic_units.TaggedValueMeta,TaggedValueMeta
basic_units.PassThroughProxy,PassThroughProxy
basic_units.ConvertArgsProxy,ConvertArgsProxy
basic_units.ConvertReturnProxy,ConvertReturnProxy
basic_units.ConvertAllProxy,ConvertAllProxy
basic_units.TaggedValue,TaggedValue
basic_units.BasicUnit,BasicUnit
basic_units.UnitResolver,UnitResolver
basic_units.BasicUnitConverter,BasicUnitConverter
evans_test.Foo,Foo
evans_test.FooConverter,FooConverter
embedding_webagg_sgskip.MyApplication,MyApplication
embedding_webagg_sgskip.MainPage,MainPage
matplotlib.backends.backend_webagg.MplJs,MplJs
matplotlib.backends.backend_webagg.Download,Download
matplotlib.backends.backend_webagg.WebSocket,WebSocket
embedding_in_qt_sgskip.ApplicationWindow,ApplicationWindow
fourier_demo_wx_sgskip.Knob,Knob
fourier_demo_wx_sgskip.Param,Param
fourier_demo_wx_sgskip.SliderGroup,SliderGroup
fourier_demo_wx_sgskip.FourierDemoFrame,FourierDemoFrame
embedding_in_wx4_sgskip.App,App
embedding_in_wx4_sgskip.CanvasFrame,CanvasFrame
gtk3_spreadsheet_sgskip.DataManager,DataManager
embedding_in_wx3_sgskip.MyApp,MyApp
embedding_in_wx4_sgskip.MyNavigationToolbar,MyNavigationToolbar
embedding_in_wx3_sgskip.PlotPanel,PlotPanel
toolmanager_sgskip.ListTools,ListTools
toolmanager_sgskip.GroupHideTool,GroupHideTool
embedding_in_wx5_sgskip.Plot,Plot
embedding_in_wx5_sgskip.PlotNotebook,PlotNotebook
mpl_with_glade3_sgskip.Window1Signals,Window1Signals
colormapnorms.MidpointNormalize,MidpointNormalize
custom_scale.MercatorLatitudeScale,MercatorLatitudeScale
custom_scale.MercatorLatitudeTransform,MercatorLatitudeTransform
custom_scale.InvertedMercatorLatitudeTransform,InvertedMercatorLatitudeTransform
angle_annotation.AngleAnnotation,AngleAnnotation
legend_demo.HandlerDashedLines,HandlerDashedLines
matplotlib.tests.test_determinism.PathClippedImagePatch,PathClippedImagePatch
line_with_text.MyLine,MyLine
radar_chart.RadarTransform,RadarTransform
radar_chart.RadarAxes,RadarAxes
matplotlib.tests.test_skew.SkewXTick,SkewXTick
matplotlib.tests.test_skew.SkewXAxis,SkewXAxis
matplotlib.tests.test_skew.SkewSpine,SkewSpine
matplotlib.tests.test_skew.SkewXAxes,SkewXAxes
multiprocess_sgskip.ProcessPlotter,ProcessPlotter
multiprocess_sgskip.NBPlot,NBPlot
matplotlib.projections.geo.GeoAxes,GeoAxes
matplotlib.projections.geo.ThetaFormatter,ThetaFormatter
matplotlib.projections.geo.HammerAxes,HammerAxes
matplotlib.projections.geo.HammerTransform,HammerTransform
matplotlib.projections.geo.InvertedHammerTransform,InvertedHammerTransform
matplotlib.tests.test_agg.BaseFilter,BaseFilter
matplotlib.tests.test_agg.OffsetFilter,OffsetFilter
matplotlib.tests.test_agg.GaussianFilter,GaussianFilter
matplotlib.tests.test_agg.DropShadowFilter,DropShadowFilter
demo_agg_filter.LightFilter,LightFilter
demo_agg_filter.GrowFilter,GrowFilter
demo_agg_filter.FilteredArtistList,FilteredArtistList
demo_ribbon_box.RibbonBox,RibbonBox
demo_ribbon_box.RibbonBoxImage,RibbonBoxImage
packed_bubbles.BubbleChart,BubbleChart
custom_figure_class.WatermarkFigure,WatermarkFigure
annotations.MyStyle,MyStyle
blitting.BlitManager,BlitManager
legend_guide.AnyObject,AnyObject
legend_guide.AnyObjectHandler,AnyObjectHandler
legend_guide.HandlerEllipse,HandlerEllipse
sphinxext.redirect_from.RedirectFromDomain,RedirectFromDomain
sphinxext.redirect_from.RedirectFrom,RedirectFrom
sphinxext.gallery_order.MplExplicitOrder,MplExplicitOrder
sphinxext.gallery_order.MplExplicitSubOrder,MplExplicitSubOrder
sphinxext.math_symbol_table.MathSymbolTableDirective,MathSymbolTableDirective
sphinxext.mock_gui_toolkits.MyCairoCffi,MyCairoCffi
matplotlib.markers.MarkerStyle,MarkerStyle
matplotlib.transforms.TransformNode,TransformNode
matplotlib.transforms.BboxBase,BboxBase
matplotlib.transforms.Bbox,Bbox
matplotlib.transforms.TransformedBbox,TransformedBbox
matplotlib.transforms.LockableBbox,LockableBbox
matplotlib.transforms.Transform,Transform
matplotlib.transforms.TransformWrapper,TransformWrapper
matplotlib.transforms.AffineBase,AffineBase
matplotlib.transforms.Affine2DBase,Affine2DBase
matplotlib.transforms.Affine2D,Affine2D
matplotlib.transforms.IdentityTransform,IdentityTransform
matplotlib.transforms._BlendedMixin,_BlendedMixin
matplotlib.transforms.BlendedGenericTransform,BlendedGenericTransform
matplotlib.transforms.BlendedAffine2D,BlendedAffine2D
matplotlib.transforms.CompositeGenericTransform,CompositeGenericTransform
matplotlib.transforms.CompositeAffine2D,CompositeAffine2D
matplotlib.transforms.BboxTransform,BboxTransform
matplotlib.transforms.BboxTransformTo,BboxTransformTo
matplotlib.transforms.BboxTransformFrom,BboxTransformFrom
matplotlib.transforms.ScaledTranslation,ScaledTranslation
matplotlib.transforms._ScaledRotation,_ScaledRotation
matplotlib.transforms.AffineDeltaTransform,AffineDeltaTransform
matplotlib.transforms.TransformedPath,TransformedPath
matplotlib.transforms.TransformedPatchPath,TransformedPatchPath
matplotlib.ticker._DummyAxis,_DummyAxis
matplotlib.ticker.TickHelper,TickHelper
matplotlib.ticker.Formatter,Formatter
matplotlib.ticker.NullFormatter,NullFormatter
matplotlib.ticker.FixedFormatter,FixedFormatter
matplotlib.ticker.FuncFormatter,FuncFormatter
matplotlib.ticker.FormatStrFormatter,FormatStrFormatter
matplotlib.ticker._UnicodeMinusFormat,_UnicodeMinusFormat
matplotlib.ticker.StrMethodFormatter,StrMethodFormatter
matplotlib.ticker.ScalarFormatter,ScalarFormatter
matplotlib.ticker.LogFormatter,LogFormatter
matplotlib.ticker.LogFormatterExponent,LogFormatterExponent
matplotlib.ticker.LogFormatterMathtext,LogFormatterMathtext
matplotlib.ticker.LogFormatterSciNotation,LogFormatterSciNotation
matplotlib.ticker.LogitFormatter,LogitFormatter
matplotlib.ticker.EngFormatter,EngFormatter
matplotlib.ticker.PercentFormatter,PercentFormatter
matplotlib.ticker.Locator,Locator
matplotlib.ticker.IndexLocator,IndexLocator
matplotlib.axisartist.grid_finder.FixedLocator,FixedLocator
matplotlib.ticker.NullLocator,NullLocator
matplotlib.ticker.LinearLocator,LinearLocator
matplotlib.ticker.MultipleLocator,MultipleLocator
matplotlib.ticker._Edge_integer,_Edge_integer
matplotlib.axisartist.grid_finder.MaxNLocator,MaxNLocator
matplotlib.ticker.LogLocator,LogLocator
matplotlib.ticker.SymmetricalLogLocator,SymmetricalLogLocator
matplotlib.ticker.AsinhLocator,AsinhLocator
matplotlib.ticker.LogitLocator,LogitLocator
matplotlib.ticker.AutoLocator,AutoLocator
matplotlib.ticker.AutoMinorLocator,AutoMinorLocator
matplotlib.patches.Patch,Patch
matplotlib.patches.Shadow,Shadow
matplotlib.patches.Rectangle,Rectangle
matplotlib.patches.RegularPolygon,RegularPolygon
matplotlib.patches.PathPatch,PathPatch
matplotlib.patches.StepPatch,StepPatch
matplotlib.patches.Polygon,Polygon
matplotlib.patches.Wedge,Wedge
matplotlib.patches.Arrow,Arrow
matplotlib.patches.FancyArrow,FancyArrow
matplotlib.patches.CirclePolygon,CirclePolygon
matplotlib.patches.Ellipse,Ellipse
matplotlib.patches.Annulus,Annulus
matplotlib.patches.Circle,Circle
matplotlib.patches.Arc,Arc
matplotlib.patches._Style,_Style
matplotlib.patches.BoxStyle,BoxStyle
matplotlib.patches.Square,Square
matplotlib.patches.LArrow,LArrow
matplotlib.patches.RArrow,RArrow
matplotlib.patches.DArrow,DArrow
matplotlib.patches.Round,Round
matplotlib.patches.Round4,Round4
matplotlib.patches.Sawtooth,Sawtooth
matplotlib.patches.Roundtooth,Roundtooth
matplotlib.patches.ConnectionStyle,ConnectionStyle
matplotlib.axisartist.axisline_style._Base,_Base
matplotlib.patches.Arc3,Arc3
matplotlib.patches.Angle3,Angle3
matplotlib.patches.Angle,Angle
matplotlib.patches.Bar,Bar
matplotlib.patches.ArrowStyle,ArrowStyle
matplotlib.patches._Curve,_Curve
matplotlib.patches.Curve,Curve
matplotlib.patches.CurveA,CurveA
matplotlib.patches.CurveB,CurveB
matplotlib.patches.CurveAB,CurveAB
matplotlib.patches.CurveFilledA,CurveFilledA
matplotlib.patches.CurveFilledB,CurveFilledB
matplotlib.patches.CurveFilledAB,CurveFilledAB
matplotlib.patches.BracketA,BracketA
matplotlib.patches.BracketB,BracketB
matplotlib.patches.BracketAB,BracketAB
matplotlib.patches.BarAB,BarAB
matplotlib.patches.BracketCurve,BracketCurve
matplotlib.patches.CurveBracket,CurveBracket
matplotlib.patches.Simple,Simple
matplotlib.patches.Fancy,Fancy
matplotlib.patches.FancyBboxPatch,FancyBboxPatch
matplotlib.patches.FancyArrowPatch,FancyArrowPatch
matplotlib.patches.ConnectionPatch,ConnectionPatch
matplotlib.image._ImageBase,_ImageBase
matplotlib.image.AxesImage,AxesImage
matplotlib.image.NonUniformImage,NonUniformImage
matplotlib.image.PcolorImage,PcolorImage
matplotlib.image.FigureImage,FigureImage
matplotlib.image.BboxImage,BboxImage
matplotlib.animation.MovieWriterRegistry,MovieWriterRegistry
matplotlib.animation.AbstractMovieWriter,AbstractMovieWriter
matplotlib.animation.MovieWriter,MovieWriter
matplotlib.animation.FileMovieWriter,FileMovieWriter
matplotlib.animation.PillowWriter,PillowWriter
matplotlib.animation.FFMpegBase,FFMpegBase
matplotlib.animation.FFMpegWriter,FFMpegWriter
matplotlib.animation.FFMpegFileWriter,FFMpegFileWriter
matplotlib.animation.ImageMagickBase,ImageMagickBase
matplotlib.animation.ImageMagickWriter,ImageMagickWriter
matplotlib.animation.ImageMagickFileWriter,ImageMagickFileWriter
matplotlib.animation.HTMLWriter,HTMLWriter
matplotlib.animation.Animation,Animation
matplotlib.animation.TimedAnimation,TimedAnimation
matplotlib.animation.ArtistAnimation,ArtistAnimation
matplotlib.animation.FuncAnimation,FuncAnimation
matplotlib.quiver.QuiverKey,QuiverKey
matplotlib.quiver.Quiver,Quiver
matplotlib.quiver.Barbs,Barbs
matplotlib.textpath.TextToPath,TextToPath
matplotlib.textpath.TextPath,TextPath
matplotlib.texmanager.TexManager,TexManager
matplotlib._mathtext.VectorParse,VectorParse
matplotlib._mathtext.RasterParse,RasterParse
matplotlib._mathtext.Output,Output
matplotlib._mathtext.FontMetrics,FontMetrics
matplotlib._mathtext.FontInfo,FontInfo
matplotlib._mathtext.Fonts,Fonts
matplotlib._mathtext.TruetypeFonts,TruetypeFonts
matplotlib._mathtext.BakomaFonts,BakomaFonts
matplotlib._mathtext.UnicodeFonts,UnicodeFonts
matplotlib._mathtext.DejaVuFonts,DejaVuFonts
matplotlib._mathtext.DejaVuSerifFonts,DejaVuSerifFonts
matplotlib._mathtext.DejaVuSansFonts,DejaVuSansFonts
matplotlib._mathtext.StixFonts,StixFonts
matplotlib._mathtext.StixSansFonts,StixSansFonts
matplotlib._mathtext.FontConstantsBase,FontConstantsBase
matplotlib._mathtext.ComputerModernFontConstants,ComputerModernFontConstants
matplotlib._mathtext.STIXFontConstants,STIXFontConstants
matplotlib._mathtext.STIXSansFontConstants,STIXSansFontConstants
matplotlib._mathtext.DejaVuSerifFontConstants,DejaVuSerifFontConstants
matplotlib._mathtext.DejaVuSansFontConstants,DejaVuSansFontConstants
matplotlib._mathtext.Node,Node
matplotlib._mathtext.Box,Box
matplotlib._mathtext.Vbox,Vbox
matplotlib._mathtext.Hbox,Hbox
matplotlib._mathtext.Char,Char
matplotlib._mathtext.Accent,Accent
matplotlib._mathtext.List,List
matplotlib._mathtext.Hlist,Hlist
matplotlib._mathtext.Vlist,Vlist
matplotlib._mathtext.Rule,Rule
matplotlib._mathtext.Hrule,Hrule
matplotlib._mathtext.Vrule,Vrule
matplotlib._mathtext._GlueSpec,_GlueSpec
matplotlib._mathtext.Glue,Glue
matplotlib._mathtext.HCentered,HCentered
matplotlib._mathtext.VCentered,VCentered
matplotlib._mathtext.Kern,Kern
matplotlib._mathtext.AutoHeightChar,AutoHeightChar
matplotlib._mathtext.AutoWidthChar,AutoWidthChar
matplotlib._mathtext.ParserState,ParserState
matplotlib._mathtext.Parser,Parser
matplotlib._mathtext._MathStyle,_MathStyle
matplotlib.dviread.Text,Text
matplotlib.text.OffsetFrom,OffsetFrom
matplotlib.text._AnnotationBase,_AnnotationBase
matplotlib.text.Annotation,Annotation
matplotlib.colors._ColorMapping,_ColorMapping
matplotlib.colors.ColorSequenceRegistry,ColorSequenceRegistry
matplotlib.colors.ColorConverter,ColorConverter
matplotlib.colors.Colormap,Colormap
matplotlib.colors.LinearSegmentedColormap,LinearSegmentedColormap
matplotlib.colors.ListedColormap,ListedColormap
matplotlib.colors.MultivarColormap,MultivarColormap
matplotlib.colors.BivarColormap,BivarColormap
matplotlib.colors.SegmentedBivarColormap,SegmentedBivarColormap
matplotlib.colors.BivarColormapFromImage,BivarColormapFromImage
matplotlib.colors.Norm,Norm
matplotlib.colors.Normalize,Normalize
matplotlib.colors.TwoSlopeNorm,TwoSlopeNorm
matplotlib.colors.CenteredNorm,CenteredNorm
matplotlib.colors.ScaleNorm,ScaleNorm
matplotlib.colors.FuncNorm,FuncNorm
matplotlib.colors.SymLogNorm,SymLogNorm
matplotlib.colors.AsinhNorm,AsinhNorm
matplotlib.colors.PowerNorm,PowerNorm
matplotlib.colors.BoundaryNorm,BoundaryNorm
matplotlib.colors.NoNorm,NoNorm
matplotlib.colors.LightSource,LightSource
matplotlib.layout_engine.LayoutEngine,LayoutEngine
matplotlib.layout_engine.PlaceHolderLayoutEngine,PlaceHolderLayoutEngine
matplotlib.layout_engine.TightLayoutEngine,TightLayoutEngine
matplotlib.layout_engine.ConstrainedLayoutEngine,ConstrainedLayoutEngine
matplotlib.backend_bases.RendererBase,RendererBase
matplotlib.backend_bases.GraphicsContextBase,GraphicsContextBase
matplotlib.backend_bases.TimerBase,TimerBase
matplotlib.backend_bases.Event,Event
matplotlib.backend_bases.DrawEvent,DrawEvent
matplotlib.backend_bases.ResizeEvent,ResizeEvent
matplotlib.backend_bases.CloseEvent,CloseEvent
matplotlib.backend_bases.LocationEvent,LocationEvent
matplotlib.backend_bases.MouseButton,MouseButton
matplotlib.backend_bases.MouseEvent,MouseEvent
matplotlib.backend_bases.PickEvent,PickEvent
matplotlib.backend_bases.KeyEvent,KeyEvent
matplotlib.backend_bases.Done,Done
matplotlib.backend_bases.FigureCanvasBase,FigureCanvasBase
matplotlib.backend_bases.NonGuiException,NonGuiException
matplotlib.backend_bases.FigureManagerBase,FigureManagerBase
matplotlib.backend_bases._Mode,_Mode
matplotlib.backend_bases.NavigationToolbar2,NavigationToolbar2
matplotlib.backend_bases.ToolContainerBase,ToolContainerBase
matplotlib.backend_bases._Backend,_Backend
matplotlib.backend_bases.Show,Show
matplotlib.backend_bases.ShowBase,ShowBase
matplotlib.offsetbox.OffsetBox,OffsetBox
matplotlib.offsetbox.PackerBase,PackerBase
matplotlib.offsetbox.VPacker,VPacker
matplotlib.offsetbox.HPacker,HPacker
matplotlib.offsetbox.PaddedBox,PaddedBox
matplotlib.offsetbox.DrawingArea,DrawingArea
matplotlib.offsetbox.TextArea,TextArea
matplotlib.offsetbox.AuxTransformBox,AuxTransformBox
matplotlib.offsetbox.AnchoredOffsetbox,AnchoredOffsetbox
matplotlib.offsetbox.AnchoredText,AnchoredText
matplotlib.offsetbox.OffsetImage,OffsetImage
matplotlib.offsetbox.AnnotationBbox,AnnotationBbox
matplotlib.offsetbox.DraggableBase,DraggableBase
matplotlib.offsetbox.DraggableOffsetBox,DraggableOffsetBox
matplotlib.offsetbox.DraggableAnnotation,DraggableAnnotation
matplotlib.backend_tools.Cursors,Cursors
matplotlib.backend_tools.ToolBase,ToolBase
matplotlib.backend_tools.ToolToggleBase,ToolToggleBase
matplotlib.backend_tools.ToolSetCursor,ToolSetCursor
matplotlib.backend_tools.ToolCursorPosition,ToolCursorPosition
matplotlib.backend_tools.RubberbandBase,RubberbandBase
matplotlib.backend_tools.ToolQuit,ToolQuit
matplotlib.backend_tools.ToolQuitAll,ToolQuitAll
matplotlib.backend_tools.ToolGrid,ToolGrid
matplotlib.backend_tools.ToolMinorGrid,ToolMinorGrid
matplotlib.backend_tools.ToolFullScreen,ToolFullScreen
matplotlib.backend_tools.AxisScaleBase,AxisScaleBase
matplotlib.backend_tools.ToolYScale,ToolYScale
matplotlib.backend_tools.ToolXScale,ToolXScale
matplotlib.backend_tools.ToolViewsPositions,ToolViewsPositions
matplotlib.backend_tools.ViewsPositionsBase,ViewsPositionsBase
matplotlib.backend_tools.ToolHome,ToolHome
matplotlib.backend_tools.ToolBack,ToolBack
matplotlib.backend_tools.ToolForward,ToolForward
matplotlib.backend_tools.ConfigureSubplotsBase,ConfigureSubplotsBase
matplotlib.backend_tools.SaveFigureBase,SaveFigureBase
matplotlib.backend_tools.ZoomPanBase,ZoomPanBase
matplotlib.backend_tools.ToolZoom,ToolZoom
matplotlib.backend_tools.ToolPan,ToolPan
matplotlib.backend_tools.ToolHelpBase,ToolHelpBase
matplotlib.backend_tools.ToolCopyToClipboardBase,ToolCopyToClipboardBase
matplotlib.sankey.Sankey,Sankey
matplotlib._type1font._Token,_Token
matplotlib._type1font._NameToken,_NameToken
matplotlib._type1font._BooleanToken,_BooleanToken
matplotlib._type1font._KeywordToken,_KeywordToken
matplotlib._type1font._DelimiterToken,_DelimiterToken
matplotlib._type1font._WhitespaceToken,_WhitespaceToken
matplotlib._type1font._StringToken,_StringToken
matplotlib._type1font._BinaryToken,_BinaryToken
matplotlib._type1font._NumberToken,_NumberToken
matplotlib._type1font._BalancedExpression,_BalancedExpression
matplotlib._type1font.Type1Font,Type1Font
matplotlib._type1font._CharstringSimulator,_CharstringSimulator
matplotlib.mlab.GaussianKDE,GaussianKDE
matplotlib.units.ConversionError,ConversionError
matplotlib.units.AxisInfo,AxisInfo
matplotlib.units.ConversionInterface,ConversionInterface
matplotlib.units.DecimalConverter,DecimalConverter
matplotlib.units.Registry,Registry
matplotlib.scale.ScaleBase,ScaleBase
matplotlib.scale.LinearScale,LinearScale
matplotlib.scale.FuncTransform,FuncTransform
matplotlib.scale.FuncScale,FuncScale
matplotlib.scale.LogTransform,LogTransform
matplotlib.scale.InvertedLogTransform,InvertedLogTransform
matplotlib.scale.LogScale,LogScale
matplotlib.scale.FuncScaleLog,FuncScaleLog
matplotlib.scale.SymmetricalLogTransform,SymmetricalLogTransform
matplotlib.scale.InvertedSymmetricalLogTransform,InvertedSymmetricalLogTransform
matplotlib.scale.SymmetricalLogScale,SymmetricalLogScale
matplotlib.scale.AsinhTransform,AsinhTransform
matplotlib.scale.InvertedAsinhTransform,InvertedAsinhTransform
matplotlib.scale.AsinhScale,AsinhScale
matplotlib.scale.LogitTransform,LogitTransform
matplotlib.scale.LogisticTransform,LogisticTransform
matplotlib.scale.LogitScale,LogitScale
matplotlib.colorizer.Colorizer,Colorizer
matplotlib.colorizer._ColorizerInterface,_ColorizerInterface
matplotlib.colorizer._ScalarMappable,_ScalarMappable
matplotlib.colorizer.ColorizingArtist,ColorizingArtist
matplotlib.legend_handler.HandlerBase,HandlerBase
matplotlib.legend_handler.HandlerNpoints,HandlerNpoints
matplotlib.legend_handler.HandlerNpointsYoffsets,HandlerNpointsYoffsets
matplotlib.legend_handler.HandlerLine2DCompound,HandlerLine2DCompound
matplotlib.legend_handler.HandlerLine2D,HandlerLine2D
matplotlib.legend_handler.HandlerPatch,HandlerPatch
matplotlib.legend_handler.HandlerStepPatch,HandlerStepPatch
matplotlib.legend_handler.HandlerLineCollection,HandlerLineCollection
matplotlib.legend_handler.HandlerRegularPolyCollection,HandlerRegularPolyCollection
matplotlib.legend_handler.HandlerPathCollection,HandlerPathCollection
matplotlib.legend_handler.HandlerCircleCollection,HandlerCircleCollection
matplotlib.legend_handler.HandlerErrorbar,HandlerErrorbar
matplotlib.legend_handler.HandlerStem,HandlerStem
matplotlib.legend_handler.HandlerTuple,HandlerTuple
matplotlib.legend_handler.HandlerPolyCollection,HandlerPolyCollection
matplotlib.bezier.NonIntersectingPathException,NonIntersectingPathException
matplotlib.bezier.BezierSegment,BezierSegment
matplotlib.figure._AxesStack,_AxesStack
matplotlib.figure.FigureBase,FigureBase
matplotlib.figure.SubFigure,SubFigure
matplotlib.figure.Figure,Figure
matplotlib.streamplot.StreamplotSet,StreamplotSet
matplotlib.streamplot.DomainMap,DomainMap
matplotlib.axes_grid1.axes_grid.Grid,Grid
matplotlib.streamplot.StreamMask,StreamMask
matplotlib.streamplot.InvalidIndexError,InvalidIndexError
matplotlib.streamplot.TerminateTrajectory,TerminateTrajectory
matplotlib.streamplot.OutOfBounds,OutOfBounds
matplotlib.patheffects.AbstractPathEffect,AbstractPathEffect
matplotlib.patheffects.PathEffectRenderer,PathEffectRenderer
matplotlib.patheffects.Normal,Normal
matplotlib.patheffects.withEffect,withEffect
matplotlib.patheffects.Stroke,Stroke
matplotlib.patheffects.SimplePatchShadow,SimplePatchShadow
matplotlib.patheffects.SimpleLineShadow,SimpleLineShadow
matplotlib.patheffects.PathPatchEffect,PathPatchEffect
matplotlib.patheffects.TickedStroke,TickedStroke
matplotlib.contour.ContourLabeler,ContourLabeler
matplotlib.contour.ContourSet,ContourSet
matplotlib.contour.QuadContourSet,QuadContourSet
matplotlib.category.StrCategoryConverter,StrCategoryConverter
matplotlib.category.StrCategoryLocator,StrCategoryLocator
matplotlib.category.StrCategoryFormatter,StrCategoryFormatter
matplotlib.category.UnitData,UnitData
matplotlib.colorbar._ColorbarSpine,_ColorbarSpine
matplotlib.colorbar._ColorbarAxesLocator,_ColorbarAxesLocator
matplotlib.colorbar.Colorbar,Colorbar
matplotlib.cbook._ExceptionInfo,_ExceptionInfo
matplotlib.cbook._StrongRef,_StrongRef
matplotlib.cbook._UnhashDict,_UnhashDict
matplotlib.cbook.CallbackRegistry,CallbackRegistry
matplotlib.cbook.silent_list,silent_list
matplotlib.cbook._Stack,_Stack
matplotlib.cbook.Grouper,Grouper
matplotlib.cbook.GrouperView,GrouperView
matplotlib.cbook._OrderedSet,_OrderedSet
matplotlib.cbook.subcls,subcls
matplotlib.table.Cell,Cell
matplotlib.table.Table,Table
matplotlib.path.Path,Path
matplotlib.container.Container,Container
matplotlib.container.BarContainer,BarContainer
matplotlib.container.ErrorbarContainer,ErrorbarContainer
matplotlib.container.StemContainer,StemContainer
matplotlib.rcsetup.ValidateInStrings,ValidateInStrings
matplotlib.rcsetup._DunderChecker,_DunderChecker
matplotlib.rcsetup._ignorecase,_ignorecase
matplotlib.mathtext.MathTextParser,MathTextParser
matplotlib.dates.DateFormatter,DateFormatter
matplotlib.dates.ConciseDateFormatter,ConciseDateFormatter
matplotlib.dates.AutoDateFormatter,AutoDateFormatter
matplotlib.dates.rrulewrapper,rrulewrapper
matplotlib.dates.DateLocator,DateLocator
matplotlib.dates.RRuleLocator,RRuleLocator
matplotlib.dates.AutoDateLocator,AutoDateLocator
matplotlib.dates.YearLocator,YearLocator
matplotlib.dates.MonthLocator,MonthLocator
matplotlib.dates.WeekdayLocator,WeekdayLocator
matplotlib.dates.DayLocator,DayLocator
matplotlib.dates.HourLocator,HourLocator
matplotlib.dates.MinuteLocator,MinuteLocator
matplotlib.dates.SecondLocator,SecondLocator
matplotlib.dates.MicrosecondLocator,MicrosecondLocator
matplotlib.dates.DateConverter,DateConverter
matplotlib.dates.ConciseDateConverter,ConciseDateConverter
matplotlib.dates._SwitchableDateConverter,_SwitchableDateConverter
matplotlib.widgets.LockDraw,LockDraw
matplotlib.widgets.Widget,Widget
matplotlib.widgets.AxesWidget,AxesWidget
matplotlib.widgets.Button,Button
matplotlib.widgets.SliderBase,SliderBase
matplotlib.widgets.Slider,Slider
matplotlib.widgets.RangeSlider,RangeSlider
matplotlib.widgets.CheckButtons,CheckButtons
matplotlib.widgets.TextBox,TextBox
matplotlib.widgets.RadioButtons,RadioButtons
matplotlib.widgets.SubplotTool,SubplotTool
matplotlib.widgets.MultiCursor,MultiCursor
matplotlib.widgets._SelectorWidget,_SelectorWidget
matplotlib.widgets.SpanSelector,SpanSelector
matplotlib.widgets.ToolLineHandles,ToolLineHandles
matplotlib.widgets.ToolHandles,ToolHandles
matplotlib.widgets.RectangleSelector,RectangleSelector
matplotlib.widgets.EllipseSelector,EllipseSelector
matplotlib.widgets.LassoSelector,LassoSelector
matplotlib.widgets.PolygonSelector,PolygonSelector
matplotlib.widgets.Lasso,Lasso
matplotlib.cm.ColormapRegistry,ColormapRegistry
matplotlib.legend.DraggableLegend,DraggableLegend
matplotlib.legend.Legend,Legend
matplotlib._layoutgrid.LayoutGrid,LayoutGrid
matplotlib.hatch.HatchPatternBase,HatchPatternBase
matplotlib.hatch.HorizontalHatch,HorizontalHatch
matplotlib.hatch.VerticalHatch,VerticalHatch
matplotlib.hatch.NorthEastHatch,NorthEastHatch
matplotlib.hatch.SouthEastHatch,SouthEastHatch
matplotlib.hatch.Shapes,Shapes
matplotlib.hatch.Circles,Circles
matplotlib.hatch.SmallCircles,SmallCircles
matplotlib.hatch.LargeCircles,LargeCircles
matplotlib.hatch.SmallFilledCircles,SmallFilledCircles
matplotlib.hatch.Stars,Stars
matplotlib.collections.Collection,Collection
matplotlib.collections._CollectionWithSizes,_CollectionWithSizes
matplotlib.collections.PathCollection,PathCollection
matplotlib.collections.PolyCollection,PolyCollection
matplotlib.collections.FillBetweenPolyCollection,FillBetweenPolyCollection
