$0;1752760525856416386;2.0.2;KIEKER;ZORGLUB-42;1;false;0;NANOSECONDS;0
$1;1752760530954544322;private TagInfo PIL.TiffTags.TagInfo.__new__(int | None, String, int | None, int | None, dict[str, int] | None, TagInfo);<no-session-id>;1;1752760530776435934;1752760530776465813;localhost;98;1
$1;1752760530954556715;private TagInfo PIL.TiffTags.TagInfo.__new__(int | None, String, int | None, int | None, dict[str, int] | None, TagInfo);<no-session-id>;1;1752760530776517233;1752760530776545992;localhost;99;1
$1;1752760530954569041;private TagInfo PIL.TiffTags.TagInfo.__new__(int | None, String, int | None, int | None, dict[str, int] | None, TagInfo);<no-session-id>;1;1752760530776602310;1752760530776636140;localhost;100;1
$1;1752760530954581461;private TagInfo PIL.TiffTags.TagInfo.__new__(int | None, String, int | None, int | None, dict[str, int] | None, TagInfo);<no-session-id>;1;1752760530776699018;1752760530776730303;localhost;101;1
$1;1752760530954594201;private TagInfo PIL.TiffTags.TagInfo.__new__(int | None, String, int | None, int | None, dict[str, int] | None, TagInfo);<no-session-id>;1;1752760530776792728;1752760530776959849;localhost;102;1
$1;1752760530954616137;private TagInfo PIL.TiffTags.TagInfo.__new__(int | None, String, int | None, int | None, dict[str, int] | None, TagInfo);<no-session-id>;1;1752760530777051025;1752760530777085138;localhost;103;1
$1;1752760530954768088;private TagInfo PIL.TiffTags.TagInfo.__new__(int | None, String, int | None, int | None, dict[str, int] | None, TagInfo);<no-session-id>;1;1752760530777153329;1752760530777186128;localhost;104;1
$1;1752760530954820717;private TagInfo PIL.TiffTags.TagInfo.__new__(int | None, String, int | None, int | None, dict[str, int] | None, TagInfo);<no-session-id>;1;1752760530777243593;1752760530777272837;localhost;105;1
$1;1752760530954839818;private TagInfo PIL.TiffTags.TagInfo.__new__(int | None, String, int | None, int | None, dict[str, int] | None, TagInfo);<no-session-id>;1;1752760530777333648;1752760530777370927;localhost;106;1
$1;1752760530954854076;private TagInfo PIL.TiffTags.TagInfo.__new__(int | None, String, int | None, int | None, dict[str, int] | None, TagInfo);<no-session-id>;1;1752760530777435914;1752760530777473232;localhost;107;1
$1;1752760530954866073;private TagInfo PIL.TiffTags.TagInfo.__new__(int | None, String, int | None, int | None, dict[str, int] | None, TagInfo);<no-session-id>;1;1752760530777532676;1752760530777568574;localhost;108;1
$1;1752760530954884720;private TagInfo PIL.TiffTags.TagInfo.__new__(int | None, String, int | None, int | None, dict[str, int] | None, TagInfo);<no-session-id>;1;1752760530777629113;1752760530777667226;localhost;109;1
$1;1752760530954954021;private TagInfo PIL.TiffTags.TagInfo.__new__(int | None, String, int | None, int | None, dict[str, int] | None, TagInfo);<no-session-id>;1;1752760530777915404;1752760530777959304;localhost;110;1
$1;1752760530955044227;private TagInfo PIL.TiffTags.TagInfo.__new__(int | None, String, int | None, int | None, dict[str, int] | None, TagInfo);<no-session-id>;1;1752760530778027312;1752760530778216382;localhost;111;1
$1;1752760530955101584;private TagInfo PIL.TiffTags.TagInfo.__new__(int | None, String, int | None, int | None, dict[str, int] | None, TagInfo);<no-session-id>;1;1752760530778482537;1752760530778517987;localhost;112;1
$1;1752760530955116069;private TagInfo PIL.TiffTags.TagInfo.__new__(int | None, String, int | None, int | None, dict[str, int] | None, TagInfo);<no-session-id>;1;1752760530778665466;1752760530778700728;localhost;113;1
$1;1752760530955127558;private TagInfo PIL.TiffTags.TagInfo.__new__(int | None, String, int | None, int | None, dict[str, int] | None, TagInfo);<no-session-id>;1;1752760530778763762;1752760530778793258;localhost;114;1
$1;1752760530955138716;private TagInfo PIL.TiffTags.TagInfo.__new__(int | None, String, int | None, int | None, dict[str, int] | None, TagInfo);<no-session-id>;1;1752760530778866680;1752760530778900799;localhost;115;1
$1;1752760530955149332;private TagInfo PIL.TiffTags.TagInfo.__new__(int | None, String, int | None, int | None, dict[str, int] | None, TagInfo);<no-session-id>;1;1752760530778951290;1752760530778978828;localhost;116;1
$1;1752760530955161184;private TagInfo PIL.TiffTags.TagInfo.__new__(int | None, String, int | None, int | None, dict[str, int] | None, TagInfo);<no-session-id>;1;1752760530779025835;1752760530779060569;localhost;117;1
$1;1752760530955179537;private TagInfo PIL.TiffTags.TagInfo.__new__(int | None, String, int | None, int | None, dict[str, int] | None, TagInfo);<no-session-id>;1;1752760530779242239;1752760530779284993;localhost;118;1
$1;1752760530955190944;private TagInfo PIL.TiffTags.TagInfo.__new__(int | None, String, int | None, int | None, dict[str, int] | None, TagInfo);<no-session-id>;1;1752760530779348936;1752760530779378530;localhost;119;1
$1;1752760530955202751;private TagInfo PIL.TiffTags.TagInfo.__new__(int | None, String, int | None, int | None, dict[str, int] | None, TagInfo);<no-session-id>;1;1752760530779434353;1752760530779466978;localhost;120;1
$1;1752760530955213531;private TagInfo PIL.TiffTags.TagInfo.__new__(int | None, String, int | None, int | None, dict[str, int] | None, TagInfo);<no-session-id>;1;1752760530779521198;1752760530779549237;localhost;121;1
$1;1752760530955225357;private TagInfo PIL.TiffTags.TagInfo.__new__(int | None, String, int | None, int | None, dict[str, int] | None, TagInfo);<no-session-id>;1;1752760530779600946;1752760530779631556;localhost;122;1
$1;1752760530955235588;private TagInfo PIL.TiffTags.TagInfo.__new__(int | None, String, int | None, int | None, dict[str, int] | None, TagInfo);<no-session-id>;1;1752760530779676675;1752760530779704473;localhost;123;1
$1;1752760530955252422;private TagInfo PIL.TiffTags.TagInfo.__new__(int | None, String, int | None, int | None, dict[str, int] | None, TagInfo);<no-session-id>;1;1752760530779776987;1752760530779815941;localhost;124;1
$1;1752760530955264476;private TagInfo PIL.TiffTags.TagInfo.__new__(int | None, String, int | None, int | None, dict[str, int] | None, TagInfo);<no-session-id>;1;1752760530788443507;1752760530788513230;localhost;125;1
$1;1752760530955278139;private TagInfo PIL.TiffTags.TagInfo.__new__(int | None, String, int | None, int | None, dict[str, int] | None, TagInfo);<no-session-id>;1;1752760530788627574;1752760530788664633;localhost;126;1
$1;1752760530955310995;private TagInfo PIL.TiffTags.TagInfo.__new__(int | None, String, int | None, int | None, dict[str, int] | None, TagInfo);<no-session-id>;1;1752760530788738638;1752760530788773975;localhost;127;1
$1;1752760530955371177;private TagInfo PIL.TiffTags.TagInfo.__new__(int | None, String, int | None, int | None, dict[str, int] | None, TagInfo);<no-session-id>;1;1752760530788839402;1752760530788887147;localhost;128;1
